"Title","Writer","Score","Reviewcount","Novel_X","Novel_Korea","Novel_United","Novel_Japan","Novel_China","Novel_SpainLatin","Novel_France","Novel_Germany","Novel_Russia","Novel_Italy","Novel_EEurope","Novel_NEurope","Novel_EtcCountry","Novel_WriterSelect","Genre_Mystery","Genre_Horror","Genre_Fantasy","Genre_Martialart","Genre_SF","Genre_Thriller","Genre_History","Genre_X"
"네 개의 서명","아서 코난 도일",8,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"셜록 홈즈 걸작선 2","아서 코난 도일",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"셜록 2","아서 코난 도일",8,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"셜록 홈즈 단편 베스트 12","아서 코난 도일",8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"셜록 홈즈 베스트 단편 걸작선 1","아서 코난 도일",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"셜록 1","아서 코난 도일",8,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"배스커빌 가의 개","아서 코난 도일",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"The Hound of the Baskervilles","아서 코난 도일",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"돌아온 셜록 홈즈","아서 코난 도일",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"주석 달린 셜록 홈즈 1","아서 코난 도일",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"셜록 홈즈 대표 단편선 4","아서 코난 도일",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Conan Doyle 셜록 홈즈의 모험","아서 코난 도일",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"셜록 홈즈 대표 단편선","아서 코난 도일",8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"제라르 준장의 회상","아서 코난 도일",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"셜록 홈즈 단편 걸작선","아서 코난 도일",4.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"셜록 홈즈의 회상 2집 : The Memoirs of Sherlock Holmes (영어 원서)","아서 코난 도일",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"셜록 홈즈 모험 걸작선","아서 코난 도일",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"J. 하버쿡 젭슨의 진술","아서 코난 도일",8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"His Lase Bow","아서 코난 도일",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Conan Doyle 셜록 홈즈의 회상록","아서 코난 도일",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"셜록 홈즈 미스터리 걸작선","아서 코난 도일",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"바스커빌 가의 사냥개","아서 코난 도일",9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"셜록 홈즈 대표 단편선 2","아서 코난 도일",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"셜록 홈즈의 회상록","아서 코난 도일",10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"세계 추리소설 단편선","아서 코난 도일 등",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"세계 3대 명탐정 걸작선 알파","아서 코난 도일, G.K.체스터튼",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"세계 3대 명탐정 걸작선 베타","아서 코난 도일, G.K.체스터튼, 운노 주자",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"알바 패밀리","고은규",8,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"오빠 알레르기 ","고은규",8,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"세계 서스펜스 추리여행 2","아서 코난 도일, 나다니엘 호손, 루드야드 키플링, 기 드 모파상, 조지 맥도널드",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"세계 3대 명탐정 ","아서 코난 도일, 에드가 앨런 포, 에도가와 란포",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"바스커빌가의 개","아서 코난 도일, 조반니노 과레스키",8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"북극성호의 선장","아서 코난 도일, 찰스 디킨스, 나다니엘 호손, 기 드 모파상, 앰브로스 비어스",10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"셜록 홈스 단편선","아서 코넌 도일",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"한낮의 어둠","아서 쾨슬러",7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"하루가 떠나면","아스카이 치사",5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"아름다운 나의 사람들","아스트리드 린드그렌",8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"바다 건너 히치하이크","아스트리드 린드그렌",8,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"베네치아의 연인","아스트리드 린드그렌",8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"아담의 사라진 여인","아스트리트 로젠펠트",8,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"기담을 파는 가게","아시베 다쿠",7,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"드라마 퀸","고은주",10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"시나몬 스틱","고은주",8,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"사랑, 판타지아","아시아 제바르",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"프랑스어의 실종","아시아 제바르",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"아마리 종활 사진관","아시자와 요",8,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"청춘, 덴데케데케데케~","아시하라 스나오",8,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"물총새의 숲 살인사건","아시하라 스나오",6,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"알제의 여인들","아씨아 제바르",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"초련혜성","아야사키 슌",6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"창공시우","아야사키 슌",9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"노블 칠드런의 단죄","아야사키 슌",7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"영원홍로","아야사키 슌",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"노블 칠드런의 애정","아야사키 슌",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"벚꽃 아래서 기다릴게","아야세 마루",8,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"안구기담","아야츠지 유키토",8,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"시계관의 살인","아야츠지 유키토",8,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"키리고에 저택 살인사건","아야츠지 유키토",7,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"어나더","아야츠지 유키토",8,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"십각관의 살인","아야츠지 유키토",7,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"어나더 에피소드 S","아야츠지 유키토",8,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"살인방정식","아야츠지 유키토",7,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"프릭스","아야츠지 유키토",8,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"거꾸로 가는 별에서 온 편지","아오노 소 등",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"동화 나라의 달빛공주 2","아오노 우미도리",10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"동화 나라의 달빛공주 1","아오노 우미도리",10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"동화 나라의 달빛공주 5","아오노 우미도리",10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"도서관의 살인","아오사키 유고",7,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"가제가오카 50엔 동전 축제의 미스터리","아오사키 유고",8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"수족관의 살인","아오사키 유고",8,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"체육관의 살인","아오사키 유고",8,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"나는 승리하리라","고은찬",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"하마무라 나기사의 계산 노트","아오야기 아이토",8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"하마무라 나기사의 계산 노트 3과 1/2 권","아오야기 아이토",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"하마무라 나기사의 계산 노트 세 번째 권","아오야기 아이토",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"명탐정 코난 21","아오야마 고쇼 글그림",7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 8","아오야마 고쇼 글그림",7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 22","아오야마 고쇼 글그림",8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 2","아오야마 고쇼 글그림",8,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 19","아오야마 고쇼 글그림",8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 18","아오야마 고쇼 글그림",8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 3","아오야마 고쇼 글그림",8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 10","아오야마 고쇼 글그림",8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 20","아오야마 고쇼 글그림",7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 5","아오야마 고쇼 글그림",8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 12","아오야마 고쇼 글그림",8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 16","아오야마 고쇼 글그림",8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 4","아오야마 고쇼 글그림",8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 6","아오야마 고쇼 글그림",8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 7","아오야마 고쇼 글그림",8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 23","아오야마 고쇼 글그림",8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 9","아오야마 고쇼 글그림",8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 15","아오야마 고쇼 글그림",8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 14","아오야마 고쇼 글그림",9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 11","아오야마 고쇼 글그림",8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 13","아오야마 고쇼 글그림",8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"명탐정 코난 17","아오야마 고쇼 글그림",8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"소설 명탐정 코난 2","아오야마 고쇼 원",6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"소설 명탐정 코난 3","아오야마 고쇼 원",6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"소설 명탐정 코난 6","아오야마 고쇼 원",5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"혼자 있기 좋은 날 ","아오야마 나나에",8,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"이웃집 남자","아오야마 나나에",6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"새드 베케이션","아오야마 신지",6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"백마의 주인 2","아오이 야마토",10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"백마의 주인 5","아오이 야마토",10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"백마의 주인 3","아오이 야마토",10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"백마의 주인 1","아오이 야마토",8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"해피 버스데이","아오키 가즈오",8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"납관부 일기","아오키 신몬",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"아 아이이치로의 도망","아와사카 쓰마오",8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"아 아이이치로의 낭패","아와사카 쓰마오",8,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"검은 양과 또 다른 우화들","아우구스토 몬테로소",5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"연심","고은채",8,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"사만","아유 우타미",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"리라장 사건","아유카와 데쓰야",8,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"도망자","아이",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"중국의 딸","아이다 프루잇",8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"로즈메리의 아기","아이라 레빈",6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"죽음의 키스","아이라 레빈",6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"로즈메리 베이비","아이라 레빈",7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"바다여 바다여 2","아이리스 머독",8,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"바다여 바다여 1","아이리스 머독",8,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"동물들의 신","아이린 카일",8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"머메이드","아이린 크로닌",8,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"여름, 비지테이션 거리에서","아이비 포코다",8,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"냘의 사가","아이슬란드 전승 / 박봉호 역",6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"변호 측 증인","고이즈미 기미코",8,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"마츠리카 마요르카","아이자와 사코",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"적들, 어느 사랑이야기","아이작 B. 싱어",7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"타오르는 세계","아이작 마리온",8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"웜 바디스","아이작 마리온",8,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"파운데이션","아이작 아시모프",8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"아시모프의 바이블","아이작 아시모프",8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"파운데이션의 끝","아이작 아시모프",10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"제2 파운데이션","아이작 아시모프",8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"파운데이션과 지구","아이작 아시모프",8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"아자젤 Azazel","아이작 아시모프",8,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"흑거미 클럽","아이작 아시모프",6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"파운데이션의 서막","아이작 아시모프",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"파운데이션과 제국","아이작 아시모프",8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"아이, 로봇","아이작 아시모프",8,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"파운데이션을 향하여","아이작 아시모프",8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"SF 명예의 전당 1","아이작 아시모프, 아서 C. 클라크",8,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"사랑의 정원 1","아일린 굿지",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"사라진 소년","아즈마 나오미",8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"일단, 웃고나서 혁명","아지즈 네신",8,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"이렇게 왔다가 이렇게 갈 수는 없다","아지즈 네신",8,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"엽견은 이날, 목 놓아 우노라 1","아직은풋사과",6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"개미들 1","아진",8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"개미들 2","아진",8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"괴담","고이케 마리코",8,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"욕망","고이케 마리코",6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"밑바닥 플레이어에서 자동저장으로 정상되다 1","아치치",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"밑바닥 플레이어에서 자동저장으로 정상되다 2","아치치",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"유령 후보생","아카가와 지로",6,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"유령 열차","아카가와 지로",6,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"삼색털 고양이 홈즈의 사랑의 도피","아카가와 지로",7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"야회","아카가와 지로",6,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"악처에게 바치는 레퀴엠","아카가와 지로",8,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"삼색털 고양이 홈즈의 랩소디","아카가와 지로",8,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"삼색털 고양이 홈즈의 운동회","아카가와 지로",6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"여학생","아카가와 지로",9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"상사가 없는 월요일","아카가와 지로",8,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"삼색털 고양이 홈즈의 기사도","아카가와 지로",8,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"주황색 다이어리","아카가와 지로",6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"녹색 핸드백","아카가와 지로",8,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"삼색털 고양이 홈즈의 크리스마스","아카가와 지로",8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"삼색털 고양이 홈즈의 공포관","아카가와 지로",8,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"삼색털 고양이","아카가와 지로",6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"보라색 위크엔드","아카가와 지로",8,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"삼색털 고양이 홈즈의 깜짝 상자","아카가와 지로",8,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"삼색털 고양이 홈즈의 추리","아카가와 지로",7,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"두 번째 여름, 두 번 다시 만날 수 없는 너","아카기 히로타카",8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"민수야 놀자 1","아카바",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"민수야 놀자 6","아카바",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"민수야 놀자 3","아카바",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"민수야 놀자 4","아카바",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"민수야 놀자 2","아카바",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"민수야 놀자 5","아카바",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"저물어 가는 여름","아카이 미히로",6,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"지옥변","아쿠타가와 류노스케",10,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"라쇼몬","아쿠타가와 류노스케",8,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"희작삼매","아쿠타가와 류노스케",8,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"아쿠타가와 작품선","아쿠타가와 류노스케",8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"아쿠타가와 류노스케 단편집","아쿠타가와 류노스케",4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"로맨스 호러","아쿠타가와 류노스케 등",6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"일본 호러 걸작선","아쿠타가와 류노스케 등",6,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"토털호러","아쿠타가와 류노스케 등",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"결혼","아쿠타가와 류노스케, 나다니엘 호손, 토마스 하디, 윌리엄 서머싯 몸, 기 드 모파상",7,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"일본 명단편선 5 큰글씨책","아쿠타가와 류노스케, 최석재",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"일본 명단편선 5","아쿠타가와 류노스케, 최석재",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"별을 쫓는 아이","아키사카 아사히",8,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"파도를 기다리다","고이케 마사요",10,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"조금은 덜 외로운","고이케 마사요",10,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
