"Title","Writer","Series","Price","Pagenum","Reviewcount","Score","Sellnum","Novel_X","Novel_Korea","Novel_United","Novel_Japan","Novel_China","Novel_SpainLatin","Novel_France","Novel_Germany","Novel_Russia","Novel_Italy","Novel_EEurope","Novel_NEurope","Novel_EtcCountry","Novel_WriterSelect","Genre_Mystery","Genre_Horror","Genre_Fantasy","Genre_Martialart","Genre_SF","Genre_Thriller","Genre_History","Genre_X","n"
"모닝 스타 2","피어스 브라운","X",13320,520,2,8,384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모닥불을 밟아라","원재길","X",4950,232,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"모던 마리아 못된 마돈나","박초초","X",13320,472,19,8,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모던 컬렉션 시리즈 1~5권 세트","찰스 디킨스, 버지니아 울프, 헤르만 헤세, 제인 오스틴, 에밀리 브론테","X",35100,NA,0,0,54,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
"모던 하트","정아은","X",10800,296,64,8,630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모던보이","이지민","X",9000,240,20,6,156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모던타임스","이사카 코타로","X",13500,608,10,8,618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모데카이","키릴 본피글리올리","X",13320,500,28,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"모독","조세희","X",7650,80,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모독 1","체루야 살레브","X",7200,254,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"모독 2","체루야 살레브","X",7200,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"모두 다 내 거 1","동전파스","X",7200,304,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"모두 다 내 거 10","동전파스","X",7200,312,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"모두 다 내 거 11","동전파스","X",7200,319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"모두 다 내 거 12","동전파스","X",7200,319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"모두 다 내 거 2","동전파스","X",7200,301,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"모두 다 내 거 3","동전파스","X",7200,306,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"모두 다 내 거 4","동전파스","X",7200,306,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"모두 다 내 거 5","동전파스","X",7200,305,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"모두 다 내 거 6","동전파스","X",7200,320,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"모두 다 내 거 7","동전파스","X",7200,316,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"모두 다 내 거 8","동전파스","X",7200,311,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"모두 다 내 거 9","동전파스","X",7200,320,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"모두 다 사라진 것은 아닌","토마스 야이어","X",8100,315,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"모두 다른 아버지","이주란","X",10800,276,2,8,846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모두 씩씩해","마이조 오타로","X",10800,500,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모두 아름다운 아이들","최시한","X",9000,203,6,7,1644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모두가 나에게 탐정을 하라고 해","시라이시 가오루","X",11700,352,11,8,372,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모두가 부서진","조수경","X",10800,254,1,8,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모두가 알게, 너만 모르게","김규남","X",9000,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모두가 헤어지는 하루","서유미","X",11700,196,17,8,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모두에게 복된 새해","김연수","X",5400,95,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모두의 내력","오선영","X",11700,276,15,8,834,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모두의 엔딩 1","벤. H. 윈터스","X",9900,400,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"모두의 엔딩 2","벤. H. 윈터스","X",9900,384,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"모두의 엔딩 3","벤. H. 윈터스","X",9900,368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"모든 것에는 대가가 따른다","로테 하메르, 쇠멘 하메르 공","X",13320,620,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
"모든 것을 기억하는 남자","데이비드 발다치","에이머스 데커",12420,488,72,8,14733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"모든 것을 제자리에","최정화","X",10800,244,2,10,768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모든 것의 이름으로 1","엘리자베스 길버트","X",12420,436,2,8,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모든 것의 이름으로 2","엘리자베스 길버트","X",12420,440,2,8,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모든 것의 이름으로 세트","엘리자베스 길버트","X",24840,876,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모든 것의 종말 1","존 스칼지","X",10800,312,16,8,642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"모든 것의 종말 2","존 스칼지","X",10800,280,8,8,666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"모든 것이 F가 된다","모리 히로시","X",11700,504,17,8,666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
"모든 것이 산산이 부서지다","치누아 아체베","X",9900,280,22,8,2796,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"모든 게 다 우울한 밤에","나카무라 후미노리","X",8910,200,62,6,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모든 물방울들","이하얀","X",7200,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모든 별들은 음악 소리를 낸다","윤후명","X",10800,293,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"모든 별들은 음악소리를 낸다 ","윤후명","X",13500,424,0,0,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모든 빛깔들의 밤","김인숙","X",11700,344,16,8,918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모든 우주만화","이탈로 칼비노","X",15300,488,0,0,606,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"모든 인간은 죽는다","시몬 드 보부아르","X",22500,602,1,9,234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모든 일이 드래건플라이 헌책방에서 시작되었다","셸리 킹","X",12420,360,27,8,234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모든 저녁이 저물 때","예니 에르펜베크","X",13050,320,15,8,1890,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모든 죽은 것","존 코널리","X",13320,628,10,8,126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"모란 꽃이 모랑 모랑 피어서","박소정","X",11520,272,29,6,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모래 사나이","E.T.A. 호프만","X",12600,460,0,0,456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"모래 사나이","E.T.A. 호프만 글","X",6300,264,6,8,366,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"모래 사나이","에른스트 호프만","X",23000,122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"모래 사나이 1 (큰글자도서)","E.T.A. 호프만","X",23000,172,0,0,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모래 사나이 2 (큰글자도서)","E.T.A. 호프만","X",23000,288,0,0,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모래 인간","김미수","X",11700,264,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모래그릇","마쓰모토 세이초","X",8820,566,5,7,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"모래그릇 1","마쓰모토 세이초","X",13050,335,1,10,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
"모래그릇 1","마쓰모토 세이초","세계문학전집",10800,344,20,8,156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
"모래그릇 2","마쓰모토 세이초","X",11925,372,4,8,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
"모래바람","도진기","X",12420,352,27,8,600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모래시계 외","로버트 바,  E. P. 버틀러, 로드 던세이니, 헤스케스 프리처드, K. O. 프리처드, 아서 모리슨, 바로네스 오르치,","X",10800,340,4,10,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"모래시계 요양원","브루노 슐츠","X",9000,314,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2
"모래의 여자","아베 고보","X",9000,241,78,8,3900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모래의 왕국 상","오기와라 히로시","X",7000,416,4,8,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모래의 왕국 하","오기와라 히로시","X",7000,416,0,0,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모랫말 아이들","황석영","X",8100,168,3,6,3918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모렐의 발명","송병선 역","X",6750,187,15,8,378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모로 박사의 섬","허버트 조지 웰스","X",11700,215,0,0,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모르겐스테른 프로젝트","다비드 카라","X",13500,480,18,8,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모르는 사람들","이승우","X",11700,248,11,8,5334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모르는 여인의 편지","슈테판 츠바이크","X",7600,134,1,10,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모르는 영역","권여선","X",7650,136,8,10,1218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모리 오가이 단편집","모리 오가이","X",23000,193,0,0,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"모리사와 아키오 베스트 컬렉션 3","모리사와 아키오","X",36450,1000,0,0,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모리사와 아키오 세트","모리사와 아키오","X",35100,952,234,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모리츠 단편집","모리츠 지그몬드","X",17000,142,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
"모멘트","더글라스 케네디","X",12420,595,75,8,3822,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모모","미하엘 엔데","X",8820,369,3,8,252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모모 블랙 에디션","미하엘 엔데","X",13500,420,32,8,10536,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모모 상","미하엘 엔데","X",5400,210,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모모 하","미하엘 엔데","X",5400,212,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모뭄몸","송원일","X",13300,432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모미지마치 역 앞 자살센터","미쓰모토 마사키","X",11700,334,18,6,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모방범 1","미야베 미유키","X",12420,528,30,8,9357,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"모방범 2","미야베 미유키","X",12420,504,16,8,8025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"모방범 3","미야베 미유키","X",12420,504,14,8,7797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"모방범 세트","미야베 미유키","X",37260,1536,82,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"모방살의","나카마치 신","X",11700,288,58,8,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"모베상","최종태","X",12600,408,6,7,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"모비 딕 상","허먼 멜빌","X",10620,464,6,8,1014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모비 딕 하","허먼 멜빌","X",10620,488,2,8,984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모비딕(백경) - 1부 : Moby Dick(Or, The Whale) Vol.01 (영어 원서)","허먼 멜빌","X",14600,279,0,0,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모비딕(백경) - 2부 : Moby Dick(Or, The Whale) Vol.02 (영어 원서)","허먼 멜빌","X",14800,283,0,0,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모빠상 단편집","기 드 모파상, 이형식","X",8100,248,0,0,252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모산괴협전 1","맹추도사","X",7200,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"모산괴협전 2","맹추도사","X",7200,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"모서리의 탄생","신주희","X",12150,304,15,8,2760,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모순","양귀자","X",11700,308,23,8,18462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모스크바 루비얀카 4.8번지","공영희","X",11400,280,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모스크바 룰 1","로버트 모스","X",10800,440,3,9,360,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모스크바 룰 2","로버트 모스","X",10800,440,0,0,348,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모스크바발 페투슈키행 열차","베네딕트 예로페예프","X",11700,314,1,7,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모스크바에서의 오해","시몬 드 보부아르","X",8010,144,12,8,282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모스크바의 신사","에이모 토울스","X",16200,724,49,8,23841,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모스트 원티드 맨 A Most Wanted Man","존 르 카레","X",13500,452,3,8,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모습찾기","마리네야 테르시","X",8100,223,20,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모옴 단편집","서머셋 모옴","X",4500,221,0,0,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모자","토마스 베른하르트","X",6300,248,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"모자 씌우기 세트","오동선","X",23400,886,5,8,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모자수집광사건","존 딕슨 카","X",7020,382,5,7,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
"모자에서 튀어나온 죽음","클레이튼 로슨","X",11700,424,3,7,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"모즈가 울부짖는 밤","오사카 고","X",10800,364,14,8,126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모차르트 1","크리스티앙 자크","X",9450,475,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"모차르트 2","크리스티앙 자크","X",9450,470,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"모차르트 3","크리스티앙 자크","X",9450,469,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"모차르트 4","크리스티앙 자크","X",9450,455,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"모차르트 살인","김지연","X",9500,215,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"모차르트 세트","크리스티앙 자크","X",37800,1920,8,5,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"모차르트의 마지막 오페라","매트 리스","X",11250,340,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모크샤, 혹은 아이를 배신한 어미 이야기 1","차무진","X",11700,451,4,8,234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모크샤, 혹은 아이를 배신한 어미 이야기 2","차무진","X",10800,412,2,6,246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모킹제이","수잔 콜린스","X",11700,408,39,6,1740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"모털 엔진","필립 리브","X",10800,436,33,8,2388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"모텔 라이프","윌리 블로틴","X",10800,272,29,8,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모트","로버트 레피노","X",13320,464,24,8,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
"모파상 - 베스트 단편소설 1집 : The Best Short Stories of Guy de Maupassant (영문판)","기 드 모파상","X",11600,205,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모파상 단편선","기 드 모파상","X",7537.5,262,0,0,211.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
"모파상 단편선 CONTES CHOISIS","원윤수","X",7000,148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모파상 환상 단편집","기 드 모파상","X",19100,172,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"모피 코트를 입은 마돈나","사바하틴 알리","X",12600,312,1,8,1050,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"모피를 입은 비너스 : Venus in Furs (영문판)","레오폴트 폰 자허마조흐","X",11400,199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"모험가 짐플리치시무스","궈한스 야코프 크리스토프 폰 그리멜스하우젠","X",12000,218,0,0,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"모험가 짐플리치시무스","한스 야코프 크리스토프 폰 그리멜스하우젠","X",22000,218,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"모히칸 족의 최후 : The Last of the Mohicans (영문판)","제임스 페니모어 쿠퍼","X",19200,395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"모히칸족의 최후","제임스 페니모어 쿠퍼","X",10620,497,1,8,294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"목 부러뜨리는 남자를 위한 협주곡","이사카 코타로","X",12420,392,19,8,678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"목걸이","기 드 모파상","X",7335,224,1.5,4,885,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"목격","김엄지","X",7020,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"목격자는 피곤해","샬레인 해리스","X",10620,358,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"목격자들","조득진","X",14300,244,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"목격자들 1","김탁환","X",11700,384,8,8,408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"목격자들 2","김탁환","X",11700,428,2,10,384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"목견","임현","X",6120,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"목계나루 1","김창식","X",10800,288,0,0,186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"목계나루 2","김창식","X",10800,272,0,0,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"목계나루 3","김창식","X",10800,260,0,0,174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"목계나루 4","김창식","X",10800,288,0,0,174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"목계나루 5","김창식","X",10800,256,0,0,174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"목공 소녀","박정윤","X",11700,249,24,8,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"목넘이마을의 개","황순원","X",11700,112,1,10,522,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"목넘이마을의 개, 곡예사","황순원","X",9900,3313,3,8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"목등일기","김대현","X",12420,298,7,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"목련 정전","최은미","X",11700,356,9,8,360,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"목련이 피었다","서미애","X",9900,NA,9,8,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
"목로주점","에밀 졸라","X",9150,498,1,7,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
"목로주점 (상)","에밀 졸라","X",8820,331,3,8,462,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"목로주점 (하)","에밀 졸라","X",8820,336,0,0,336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"목로주점 1","에밀 졸라","X",11100,380,1,8,484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
"목로주점 1","에밀 졸라 등","X",9000,374,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
"목로주점 2","에밀 졸라","X",11100,380,1,8,508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
"목로주점 2","에밀 졸라 등","X",9000,357,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
"목마른 여자들","베르나르 키리니","X",12600,448,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"목마른 자를 보라","박희선","X",11700,328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"목발 짚은 하이진","쥬느비에브 튀를레","X",9000,176,26,8,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"목사관 살인사건","애거사 크리스티","X",5400,295,7,7,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
