"Title","Writer","Publisher","Series","Price","Pagenum","Reviewcount","Score","Sellnum","Avail19","Novel_X","Novel_Korea","Novel_United","Novel_Japan","Novel_China","Novel_SpainLatin","Novel_France","Novel_Germany","Novel_Russia","Novel_Italy","Novel_EEurope","Novel_NEurope","Novel_EtcCountry","Novel_WriterSelect","Genre_Mystery","Genre_Horror","Genre_Fantasy","Genre_Martialart","Genre_SF","Genre_Thriller","Genre_History","Genre_X","n"
"재능 캐는 남자 6","남호원","영상노트","X",7200,304,0,0,24,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재능 캐는 남자 7","남호원","영상노트","X",7200,304,0,0,24,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재림","안치우","황금가지","X",10800,348,27,8,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"재미있는 일이라면 뭐든지 가르쳐 드립니다 합자회사","노희준","답","X",11700,262,5,8,120,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"재벌 2세 투마왕 5","텀블러","영상노트","X",7200,295,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 2세 투마왕 6","텀블러","영상노트","X",7200,288,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 2세 투마왕 7","텀블러","영상노트","X",7200,287,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 2세 투마왕 8","텀블러","영상노트","X",7200,296,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 3세 회귀하다 10","날망","영상노트","X",7200,301,0,0,24,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 3세 회귀하다 11","날망","영상노트","X",7200,303,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 3세 회귀하다 12","날망","영상노트","X",7200,296,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 3세 회귀하다 13","날망","영상노트","X",7200,304,0,0,24,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 3세 회귀하다 14","날망","영상노트","X",7200,304,0,0,24,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 3세 회귀하다 15","날망","영상노트","X",7200,304,0,0,48,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 3세 회귀하다 16","날망","영상노트","X",7200,304,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 3세 회귀하다 17","날망","영상노트","X",7200,304,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 3세 회귀하다 18","날망","영상노트","X",7200,312,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 3세 회귀하다 19","날망","영상노트","X",7200,312,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 3세 회귀하다 20","날망","영상노트","X",7200,304,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 3세 회귀하다 21","날망","영상노트","X",7200,304,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 3세 회귀하다 22","날망","영상노트","X",7200,312,0,0,60,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 3세 회귀하다 23","날망","영상노트","X",7200,304,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 3세 회귀하다 6","날망","영상노트","X",7200,311,0,0,24,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 3세 회귀하다 7","날망","영상노트","X",7200,310,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 3세 회귀하다 8","날망","영상노트","X",7200,309,0,0,24,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 3세 회귀하다 9","날망","영상노트","X",7200,303,0,0,24,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 닷컴 1","매검향","청어람","X",7200,296,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 닷컴 2","매검향","청어람","X",7200,312,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 닷컴 3","매검향","청어람","X",7200,292,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 닷컴 4","매검향","청어람","X",7200,290,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 닷컴 5","매검향","청어람","X",7200,290,0,0,48,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 닷컴 6","매검향","청어람","X",7200,294,0,0,24,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 닷컴 7","매검향","청어람","X",7200,290,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 닷컴 8","매검향","청어람","X",7200,296,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 위에 군림하는 자 1","네르가시아","영상노트","X",7200,296,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 위에 군림하는 자 2","네르가시아","영상노트","X",7200,288,0,0,48,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 위에 군림하는 자 3","네르가시아","영상노트","X",7200,288,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 위에 군림하는 자 4","네르가시아","영상노트","X",7200,288,0,0,60,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 작가 1","SOKIN","청어람","X",7200,296,0,0,48,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 작가 2","SOKIN","청어람","X",7200,296,0,0,48,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 작가 3","SOKIN","청어람","X",7200,320,0,0,24,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 작가 4","SOKIN","청어람","X",7200,312,0,0,42,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 작가 5","SOKIN","청어람","X",7200,312,0,0,24,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 작가 6","SOKIN","청어람","X",7200,312,0,0,24,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌 작가 7","SOKIN","청어람","X",7200,304,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재벌에 곡한다","최용운","문이당","X",7200,277,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"재상의 꿈","박준수","스타북스","X",11700,336,1,7,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"재생","이광수","애플북스","X",13320,580,0,0,42,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"재수 용 붙었네 1","담적산","영상노트","X",7200,310,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재수 용 붙었네 2","담적산","영상노트","X",7200,310,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재수 용 붙었네 3","담적산","영상노트","X",7200,310,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재수 용 붙었네 4","담적산","영상노트","X",7200,310,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재수 용 붙었네 5","담적산","영상노트","X",7200,310,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재수 용 붙었네 6","담적산","영상노트","X",7200,310,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재와 빨강 1 (큰글자도서)","편혜영","창비","X",19000,108,0,0,204,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"재와 빨강 2 (큰글자도서)","편혜영","창비","X",19000,160,0,0,204,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"재이","김미수","등대지기","X",11700,272,1,10,12,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"재인, 재욱, 재훈","정세랑","은행나무","X",7200,172,18,8,696,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"재조일본인 여급소설","김효순 외편역","역락","X",12600,NA,0,0,0,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"재조일본인 유곽이야기","이가혜 외편역","역락","X",7200,NA,0,0,24,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"재조일본인의 국경의 우울","김계자 편역","역락","X",10000,NA,0,0,0,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"재중귀환록 20","푸른 하늘","청어람","X",7200,288,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"재즈","토니 모리슨","문학동네","X",13050,376,0,0,288,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"재즈가 흐르는 그담에서","유현철","음악의향기","X",10800,374,0,0,0,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"잭 런던","잭 런던","현대문학","X",13500,552,0,0,198,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"잭 런던 단편선","잭 런던","궁리출판","X",9720,288,0,0,120,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"잭나이프","엠마뉘엘 베르네임","작가정신","X",9720,144,10,8,24,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"잭대령","대니얼 디포","고려대학교출판부","X",14250,384,0,0,96,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"잿빛 음모","존 그리샴","문학수첩","X",12600,528,28,8,432,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"잿빛달","시가 나오야 외","소화","X",6300,298,0,0,114,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"쟁선계 18","이재일","로크미디어","X",9900,304,0,0,78,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"쟁선계 19","이재일","로크미디어","X",9900,304,2,10,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"쟁선계 20","이재일","로크미디어","X",9900,304,2,8,84,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"쟁선계 21","이재일","로크미디어","X",9900,407,2,9,174,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"쟁천구패 1","임준욱","청어람","X",7200,327,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"쟁천구패 5","임준욱","청어람","X",7200,318,1,10,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"쟁천구패 7","임준욱","청어람","X",7200,327,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"쟁탈전","에밀 졸라","지만지","X",24500,502,1,10,66,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"쟈디그·깡디드","볼테르","펭귄클래식코리아","X",10800,344,1,10,696,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저 사람은 알레스","욘 포세","지만지","X",14800,130,0,0,0,"X",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"저 사람은 알레스 큰글씨책","욘 포세","지만지","X",25000,130,0,0,0,"X",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"저 아래","조리스카를 위스망스","workroom(워크룸프레스)","X",13500,544,0,0,174,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저 하늘의 태양","유준웅","하다","X",12150,220,0,0,0,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저거노트 3","별박이연","영상노트","X",7200,320,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"저거노트 4","별박이연","영상노트","X",7200,304,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"저거노트 5","별박이연","영상노트","X",7200,330,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"저거노트 6","별박이연","영상노트","X",7200,320,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"저거노트 7","별박이연","영상노트","X",7200,310,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"저기 소리 없이 한 점 꽃잎이 지고","최윤","문학과지성사","X",12600,360,0,0,366,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저기 저 까마귀떼","이병천","문학동네","X",4950,240,0,0,24,"X",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"저녁놀 지는 마을","유모토 카즈미","바움","X",8010,157,44,8,0,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저녁매미 일기","하무로 린","비채","X",11520,344,19,8,84,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저녁식사가 끝난 뒤","함정임","문학동네","X",10800,224,4,8,0,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저녁의 구애","편혜영","문학과지성사","X",9900,257,12,7,798,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저녁의 편도나무","이후경","별의별책","X",10800,312,0,0,36,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저니맨 김태식 1","설경구","청어람","X",7200,304,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"저니맨 김태식 10","설경구","청어람","X",7200,310,0,0,60,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"저니맨 김태식 11","설경구","청어람","X",7200,320,0,0,48,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"저니맨 김태식 12","설경구","청어람","X",7200,318,0,0,24,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"저니맨 김태식 13","설경구","청어람","X",7200,308,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"저니맨 김태식 2","설경구","청어람","X",7200,304,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"저니맨 김태식 3","설경구","청어람","X",7200,296,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"저니맨 김태식 4","설경구","청어람","X",7200,306,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"저니맨 김태식 5","설경구","청어람","X",7200,294,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"저니맨 김태식 6","설경구","청어람","X",7200,294,0,0,36,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"저니맨 김태식 7","설경구","청어람","X",7200,296,0,0,48,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"저니맨 김태식 8","설경구","청어람","X",7200,308,0,0,48,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"저니맨 김태식 9","설경구","청어람","X",7200,318,0,0,60,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"저만치 혼자서","김훈","아시아","X",7650,128,5,8,168,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저무는 왕국의 별 밝은 언덕","최재도","생각나눔","X",11700,256,0,0,24,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저물 듯 저물지 않는","에쿠니 가오리","소담출판사","X",12420,352,39,8,13818,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저물녘 맹수들의 싸움","앙리프레데리크 블랑","열린책들","X",9000,192,0,0,492,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저스트 원 데이","게일 포먼","문학동네","X",13050,460,2,10,114,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저스트 원 이어","게일 포먼","문학동네","X",12600,404,0,0,300,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저스티스맨","도선우","나무옆의자","X",11700,260,110,8,1710,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저승","강연진","BOOKK(부크크)","X",11400,164,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"저승에서 온 미녀","김범영","북랩","X",10800,248,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"저주받은 안뜰 외","이보 안드리치","을유문화사","X",11700,272,0,0,54,"X",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"저주받은 야수","세레나 발렌티노","라곰","X",11700,224,2,8,23520,"X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저주받은 왕","김희진 역","물레","X",8100,195,2,8,0,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저주받은 책들의 상인","윤병언 역","작은씨앗","X",13050,551,19,8,66,"X",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"저지먼트","고바야시 유카","예문아카이브","X",11700,296,25,8,1308,"X",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저체온증","아르드날뒤르 인드리다손","엘릭시르","X",13320,424,19,8,600,"X",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"저항의 미학 1","페터 바이스","문학과지성사","대산세계문학총서",16200,566,1,8,60,"X",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저항의 미학 1~3 SET","페터 바이스","문학과지성사","X",45900,NA,1,8,0,"X",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저항의 미학 2","페터 바이스","문학과지성사","X",16200,524,0,0,60,"X",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"저항의 미학 3","페터 바이스","문학과지성사","X",13500,442,0,0,60,"X",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"적","엠마뉘엘 카레르","열린책들","X",10620,220,9,8,930,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"적, 너는 나의 용기","우태현","새움","X",13500,516,11,8,36,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"적과 흑 (상)","스탕달","열린책들","X",8820,373,3,8,600,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"적과 흑 (하)","스탕달","열린책들","X",8820,730,2,10,564,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"적과 흑 : The Red and the Black (영문판)","스탕달","BOOKK(부크크)","X",21500,451,0,0,0,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"적극적 안녕","박근희","헤르츠나인","X",10800,192,0,0,12,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"적도 : 현진건 장편소설 (평생 소장 소설)","현진건","BOOKK(부크크)","X",14400,274,0,0,12,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"적도제","이상열","두손컴","X",15000,194,0,0,0,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"적들, 어느 사랑이야기","아이작 B. 싱어","범우사","X",8100,332,1,7,12,"X",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"적룡마제 1","흑야","영상노트","X",7200,336,1,9,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"적룡마제 2","흑야","영상노트","X",7200,330,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"적룡마제 3","흑야","영상노트","X",7200,330,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"적룡마제 4","흑야","영상노트","X",7200,330,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"적룡마제 5","흑야","영상노트","X",7200,330,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"적룡마제 6","흑야","영상노트","X",7200,330,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"적룡마제 8","흑야","영상노트","X",7200,330,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"적막의 도시","신규호","청어람","X",9900,336,20,6,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"적우","양선희 편","나남","X",13320,380,7,8,780,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"적월 1","김오유","사과나무","X",6750,276,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"적월 2","김오유","사과나무","X",6750,286,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"적의 화장법","아멜리 노통브","문학세계사","X",9000,166,111,7,1416,"X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"적지지련","장아이링","시공사","X",9900,348,1,6,240,"X",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"적합자 4","JSHyuksky","영상노트","X",7200,304,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"적합자 5","JSHyuksky","영상노트","X",7200,304,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"적합자 6","JSHyuksky","영상노트","X",7200,300,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"적합자 7","JSHyuksky","영상노트","X",7200,288,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"전갈자리에서 생긴 일","이응준","작가정신","X",6300,144,8,8,60,"X",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"전검왕 10","오채지","파피루스(디앤씨미디어)","X",7200,310,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"전검왕 14","오채지","파피루스(디앤씨미디어)","X",7200,304,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"전검왕 7","오채지","파피루스(디앤씨미디어)","X",7200,318,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"전공 삼국지 10","멱운","청어람","X",7200,310,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"전공 삼국지 11","멱운","청어람","X",7200,308,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"전공 삼국지 12","멱운","청어람","X",7200,307,0,0,12,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"전공 삼국지 13","멱운","청어람","X",7200,314,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"전공 삼국지 14","멱운","청어람","X",7200,312,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"전공 삼국지 15","멱운","청어람","X",7200,306,0,0,0,"X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
